"modelName" "brand" "nationality" "sizeClass" "modelfuelEffi" "fuel" "market" "thumnail" "line_Model" "line_Price" "line_engineType" "line_scType" "line_displacement" "line_fuel" "line_fEffi" "line_passenger" "line_DriveType" "line_transmission" "lime_MaxRpm" "line_MaxTorque" "line_CO2" "line_length" "line_width" "line_height" "line_base" "line_weight" "line_fWheel" "line_rWheel" "line_fwSuspension" "line_rwSuspension" "line_fwbrake" "line_rwbrake" "line_steering"
"2017_K3_세단" "기아자동차" "국산" "준중형" "13.2~19.1km" "디젤_가솔린" "국내출시" "http://imgauto.naver.com/20160719_194/auto_1468901005692eEXH2_PNG/20160719130323_ckurNuGD.png?type=f508_367" "1.6_디젤" "1800" "l4" "자연흡기" "1,582cc" "디젤" "DCT_17.7~19.1_km/ℓ_(정보없음)" "5인승" "전륜구동(FF)" "자동(DCT)_7단" "134hp" "30.6kg.m" "108.0g/km" "4,560mm" "1,780mm" "1,435mm" "2,700mm" "1,335kg" "195~215mm/45~65/15~17inch" "195~215mm/45~65/15~17inch" "맥퍼슨_스트럿" "토션빔_액슬" "디스크" "디스크" "랙_앤_피니언"
"2015_모닝" "기아자동차" "국산" "경형" "12.4~16.2km" "가솔린_LPG" "국내출시" "http://imgauto.naver.com/20150810_31/auto_1439182433422GkyEY_PNG/20150810135337_eLyF2cm2.png?type=f567_410" "1.0_가솔린_밴" "915" "I3" "자연흡기" "998cc" "가솔린" "수동_16.2_km/ℓ_(경형)" "2인승" "전륜구동(FF)" "수동_5단," "78hp" "9.6kg.m" "104.0~112.0g/km" "3,595mm" "1,595mm" "1,485mm" "2,385mm" "920~940kg" "155mm/70/13inch" "155mm/70/13inch" "맥퍼슨_스트럿" "토션빔_액슬" "디스크_" "디스크" "랙_앤_피니언"
"2015_모닝" "기아자동차" "국산" "경형" "12.4~16.2km" "가솔린_LPG" "국내출시" "http://imgauto.naver.com/20150810_31/auto_1439182433422GkyEY_PNG/20150810135337_eLyF2cm2.png?type=f567_410" "1.0_가솔린" "955" "I3,l3" "자연흡기" "998cc" "가솔린" "수동_16.2_km/ℓ_(경형)" "5인승" "전륜구동(FF)" "수동_5단," "78hp" "9.6kg.m" "104.0~112.0g/km" "3,595mm" "1,595mm" "1,485mm" "2,385mm" "925~945kg" "155~165mm/60~70/13~14inch" "155~165mm/60~70/13~14inch" "맥퍼슨_스트럿" "토션빔_액슬" "디스크_" "디스크" "랙_앤_피니언"
"2015_모닝" "기아자동차" "국산" "경형" "12.4~16.2km" "가솔린_LPG" "국내출시" "http://imgauto.naver.com/20150810_31/auto_1439182433422GkyEY_PNG/20150810135337_eLyF2cm2.png?type=f567_410" "1.0_바이퓨얼" "1085" "I3" "자연흡기" "998cc" "LPG" "수동_13.2_km/ℓ_(경형)" "5인승" "전륜구동(FF)" "수동_5단," "78hp" "9.6kg.m" "99.0~106.0g/km" "3,595mm" "1,595mm" "1,485mm" "2,385mm" "980~1,000kg" "155~165mm/60~70/13~14inch" "155~165mm/60~70/13~14inch" "맥퍼슨_스트럿" "토션빔_액슬" "디스크_" "디스크" "랙_앤_피니언"
"2015_모닝" "기아자동차" "국산" "경형" "12.4~16.2km" "가솔린_LPG" "국내출시" "http://imgauto.naver.com/20150810_31/auto_1439182433422GkyEY_PNG/20150810135337_eLyF2cm2.png?type=f567_410" "1.0_모닝_스포츠" "1280" "I3" "자연흡기,_싱글_터보" "998cc" "가솔린" "CVT_14.0_km/ℓ_(경형)" "5인승" "전륜구동(FF)" "자동(CVT)," "78~106hp" "9.6~14.0kg.m" "112.0~122.0g/km" "3,595mm" "1,595mm" "1,485mm" "2,385mm" "945~975kg" "165~175mm/50~60/14~15inch" "165~175mm/50~60/14~15inch" "맥퍼슨_스트럿" "토션빔_액슬" "디스크_" "디스크" "랙_앤_피니언"
"2015_모닝" "기아자동차" "국산" "경형" "12.4~16.2km" "가솔린_LPG" "국내출시" "http://imgauto.naver.com/20150810_31/auto_1439182433422GkyEY_PNG/20150810135337_eLyF2cm2.png?type=f567_410" "1.0_가솔린_터보" "1440" "I3,l3" "싱글_터보" "998cc" "가솔린" "CVT_14.0_km/ℓ_(경형)" "5인승" "전륜구동(FF)" "자동(CVT)" "106hp" "14.0kg.m" "122.0g/km" "3,595mm" "1,595mm" "1,485mm" "2,385mm" "975kg" "165mm/60/14inch" "165mm/60/14inch" "맥퍼슨_스트럿" "토션빔_액슬" "디스크_" "디스크" "랙_앤_피니언"
"2015_레이" "기아자동차" "국산" "경형" "13.2~13.9km" "가솔린" "국내출시" "http://imgauto.naver.com/20141218_195/auto_1418873499090qpN7q_PNG/20141218123043_ZFLR2E29.png?type=f508_367" "1.0_가솔린_VAN" "1163" "I3_1.0" "자연흡기" "998cc" "가솔린" "자동_13.5_km/ℓ_(정보없음)" "2인승" "전륜구동(FF)" "자동_4단" "78hp" "9.6kg.m" "126.0~128.0g/km" "3,595mm" "1,595mm" "1,700mm" "2,520mm" "988kg" "165mm/60/14inch" "165mm/60/14inch" "맥퍼슨_스트럿" "토션빔_액슬" "디스크" "디스크" "랙_앤_피니언"
"2015_레이" "기아자동차" "국산" "경형" "13.2~13.9km" "가솔린" "국내출시" "http://imgauto.naver.com/20141218_195/auto_1418873499090qpN7q_PNG/20141218123043_ZFLR2E29.png?type=f508_367" "1.0_가솔린" "1281" "I3_1.0" "자연흡기" "998cc" "가솔린" "자동_13.5_km/ℓ_(정보없음)" "5인승" "전륜구동(FF)" "자동_4단" "78hp" "9.6kg.m" "126.0g/km" "3,595mm" "1,595mm" "1,700mm" "2,520mm" "988kg" "165~175mm/50~60/14~15inch" "165~175mm/50~60/14~15inch" "맥퍼슨_스트럿" "토션빔_액슬" "디스크" "디스크" "랙_앤_피니언"
"2015_레이" "기아자동차" "국산" "경형" "13.2~13.9km" "가솔린" "국내출시" "http://imgauto.naver.com/20141218_195/auto_1418873499090qpN7q_PNG/20141218123043_ZFLR2E29.png?type=f508_367" "1.0_가솔린_TU..." "1534" "I3_1.0" "싱글_터보" "998cc" "가솔린" "CVT_13.2~13.9_km/ℓ_(정보없음)" "5인승" "전륜구동(FF)" "자동(CVT)" "106hp" "14.0kg.m" "131.0g/km" "3,595mm" "1,595mm" "1,700mm" "2,520mm" "1,070kg" "165~175mm/50~60/14~15inch" "165~175mm/50~60/14~15inch" "맥퍼슨_스트럿" "토션빔_액슬" "디스크" "디스크" "랙_앤_피니언"
"2017_쏘울" "기아자동차" "국산" "준중형" "11.9~15.2km" "디젤_가솔린" "국내출시" "http://imgauto.naver.com/20160822_168/auto_147184808595570AGy_PNG/20160822154123_dvcNvTsm.png?type=f567_410" "1.6_가솔린" "1750" "l4" "자연흡기" "1,591cc" "가솔린" "자동_11.9_km/ℓ_(3등급)" "정보없음" "전륜구동(FF)" "자동_6단" "130hp" "16.4kg.m" "146.0g/km" "4,140mm" "1,800mm" "1,600mm" "2,570mm" "1,290kg" "205mm/60/16inch" "205mm/60/16inch" "맥퍼슨_스트럿" "토션빔" "V디스크" "디스크" "랙_앤_피니언"
"2017_쏘울" "기아자동차" "국산" "준중형" "11.9~15.2km" "디젤_가솔린" "국내출시" "http://imgauto.naver.com/20160822_168/auto_147184808595570AGy_PNG/20160822154123_dvcNvTsm.png?type=f567_410" "1.6_디젤" "2315" "I4" "싱글_터보" "1,582cc" "디젤" "DCT_15.2_km/ℓ_(2등급)" "5인승" "전륜구동(FF)" "자동(DCT)_7단" "136hp" "30.6kg.m" "130.0g/km" "4,140mm" "1,800mm" "1,600mm" "2,570mm" "1,425kg" "235mm/45/18inch" "235mm/45/18inch" "맥퍼슨_스트럿" "토션빔_액슬" "V디스크" "디스크" "랙_앤_피니언"
"2017_카니발_하이리무진" "기아자동차" "국산" "대형" "7.6~10.3km" "디젤_가솔린" "국내출시" "http://imgauto.naver.com/20160712_100/auto_1468296939843PfFk9_PNG/20160712131535_aWpym3hL.png?type=f508_367" "2.2_디젤_11인승" "4926" "l4_디젤_직분사" "자연흡기" "2,199cc" "디젤" "토크컨버터_10.3_km/ℓ_(4등급~5등급)" "11인승" "전륜구동(FF)" "토크컨버터_6단" "202hp" "45.0kg.m" "196.0g/km" "5,115mm" "1,985mm" "2,040mm" "3,060mm" "2,190kg" "235mm/55/19inch" "235mm/55/19inch" "맥퍼슨_스트럿" "멀티링크" "V디스크" "디스크" "랙_앤_피니언"
"2017_카니발_하이리무진" "기아자동차" "국산" "대형" "7.6~10.3km" "디젤_가솔린" "국내출시" "http://imgauto.naver.com/20160712_100/auto_1468296939843PfFk9_PNG/20160712131535_aWpym3hL.png?type=f508_367" "2.2_디젤_9인승" "4810" "l4_디젤_직분사" "자연흡기" "2,199cc" "디젤" "토크컨버터_10.3_km/ℓ_(4등급)" "9인승" "전륜구동(FF)" "토크컨버터_6단" "202hp" "45.0kg.m" "197.0g/km" "5,115mm" "1,985mm" "2,040mm" "3,060mm" "2,198kg" "235mm/55/19inch" "235mm/55/19inch" "맥퍼슨_스트럿" "멀티링크" "V디스크" "디스크" "랙_앤_피니언"
"2017_카니발_하이리무진" "기아자동차" "국산" "대형" "7.6~10.3km" "디젤_가솔린" "국내출시" "http://imgauto.naver.com/20160712_100/auto_1468296939843PfFk9_PNG/20160712131535_aWpym3hL.png?type=f508_367" "2.2_디젤_7인승" "5372" "l4_디젤_직분사" "자연흡기" "2,199cc" "디젤" "토크컨버터_10.3_km/ℓ_(4등급)" "7인승" "전륜구동(FF)" "토크컨버터_6단" "202hp" "45.0kg.m" "197.0g/km" "5,115mm" "1,985mm" "2,040mm" "3,060mm" "2,158kg" "235mm/55/19inch" "235mm/55/19inch" "맥퍼슨_스트럿" "멀티링크" "V디스크" "디스크" "랙_앤_피니언"
"2017_카니발_하이리무진" "기아자동차" "국산" "대형" "7.6~10.3km" "디젤_가솔린" "국내출시" "http://imgauto.naver.com/20160712_100/auto_1468296939843PfFk9_PNG/20160712131535_aWpym3hL.png?type=f508_367" "3.3_가솔린_9인승" "5399" "V6_직분사" "자연흡기" "3,342cc" "가솔린" "토크컨버터_7.6_km/ℓ_(5등급)" "9인승" "전륜구동(FF)" "토크컨버터_6단" "280hp" "34.3kg.m" "235.0g/km" "5,115mm" "1,985mm" "2,040mm" "3,060mm" "2,190kg" "235mm/55/19inch" "235mm/55/19inch" "맥퍼슨_스트럿" "멀티링크" "V디스크" "디스크" "랙앤_피니언"
